basisofrecord,country,stateprovince,seq,institutioncode,collectioncode,catalognumber,scientificname,yearcollected,monthcollected,daycollected,collector,collectornumber,fieldnumber,county,locality,longitude,latitude,notes
PreservedSpecimen,Brasil,Bahia,4265,UEFS,HUEFS,205308,Tacinga inamoena,2013,7,27,"Neves, D.M.",1487,,Brumado,Área TreeAtlan BAbrum,-41.518611,-14.519167,Cactus 0.5m
PreservedSpecimen,Brasil,Bahia,4266,UEFS,HUEFS,213271,Arrojadoa penicillata,2013,2,9,"Silva, T.T.S.",24,,Iraquara,"São José, beira da estrada de Chão.",-41.501667,-12.508611,"Cacto pouco ramificado, ca. 60 cm altura."
PreservedSpecimen,Brasil,Bahia,4267,UEFS,HUEFS,213270,Pilosocereus glaucochrous,2013,2,9,"Silva, T.T.S.",20,,Iraquara,Estrada de Terra em direção a Pratinha.,-41.500556,-12.504444,"Cacto ereto ca. 3m alt, presença de tricomas, áreolas com tricomas escuro. Presença de fruto."
PreservedSpecimen,Brasil,Bahia,4268,UEFS,HUEFS,213272,Micranthocereus purpureus,2013,2,9,"Silva, T.T.S.",25,,Iraquara,Estrada de Iraporanga para Olhos D'água.,-41.483333,-12.491111,"Cacto costelado. Presença de cefálio lateral, espinhos radiais e central do mesmo tamanho, ca. 16 costelas."
PreservedSpecimen,Brasil,Bahia,4269,UEFS,HUEFS,213273,Stephanocereus luetzelburgii,2013,2,9,"Silva, T.T.S.",27,,Iraquara,Estrada de Iraporanga para Olhos D#?#água.,-41.483333,-12.491111,"Cacto costelado em forma de garrafa, base mais larga que o ápide, ca. 15 costelas."
PreservedSpecimen,Brasil,Paraná,4270,UFU,HUFU,76173,Lepismium warmingianum,2017,9,29,"Zanette, E.M.; Ferreira, E.V. & Plodowski, G.K.",3,,Curitiba,Jardim Botânico,-49.436667,-25.735,Epífita sob sombra. Flores amarelas.
PreservedSpecimen,Brasil,Minas Gerais,4271,UFU,HUFU,42940,Pilosocereus machrisii,2005,9,30,"Nakajima, J.N.; Romero, R.; Arantes, A.A.A.; Hattori, E.K.O.",4001,,Furnas,"Estrada para pedreira Souza, ca. 2km da Rodovia MG 050",-46.264722,-20.633889,"Cerca de 2m. Téralas vinho, tépalas internas alvas."
PreservedSpecimen,Brasil,Minas Gerais,4272,UFU,HUFU,70411,Pilosocereus machrisii,2003,10,21,"Volpi, R.L.; Nakajima, J.N.; Pacheco, R.A.; Fleury-Silva, H.R. & Rosa, P.O.",726,,Delfinópolis,Estrada para Gurita,-46.871111,-20.281111,"Planta ca. 0,4 m alt. Frutos verdes dourados.; Cerrado Rupestre."
PreservedSpecimen,Brasil,Bahia,4273,UEFS,HUEFS,3338,Pereskia aculeata,1984,5,10,"Noblick, L.R.",3182,,Feira de Santana,,-38.966667,-12.966667,
PreservedSpecimen,Brasil,Bahia,4274,UEFS,HUEFS,3098,Tacinga inamoena,1984,2,27,"Noblick, L.R.",2940,,Feira de Santana,,-38.966667,-12.966667,Palma
PreservedSpecimen,Brasil,Bahia,4275,UEFS,HUEFS,61719,Hylocereus undatus,2002,7,2,"Santos, S.",SS49,,Feira de Santana,"Bairro Pampalona. Rua Joana Pereira da Silva, 411.",-38.966667,-12.966667,"Mandacaru de três quinas Vegetação de caatinga. É espontânea. Folhas verde, com três quinas e espinhos pequenos saindo dois em cada ponto. Recorte nas bordas como se fosse picote de tesoura. Planta medicinal utilizada pelas colaboradoras da Pesquisa C"
PreservedSpecimen,Brasil,Bahia,4276,UEFS,HUEFS,60852,Opuntia dillenii,2001,11,23,"Andrade, C.T.",43,,Feira de Santana,Campus da UEFS.,-38.966667,-12.966667,"Palma-de-espinho Arusto ca. 3m de altura. Cladódio verde-claro, gloquídeos, espinhos curtos amarelados. Flor com tétalas amarelas. Frutos imaturos."
PreservedSpecimen,Brasil,Bahia,4277,UEFS,HUEFS,57703,Cereus jamacaru,2001,11,20,"Carvalho, P.D.",4,,Feira de Santana,"Campus da UEFS, caminho para a Lagoa da Pindoba.",-38.966667,-12.966667,"Arbusto, cladódio, não ramificado. Gloquídios ferrugíneos."
PreservedSpecimen,Brasil,Bahia,4278,UEFS,HUEFS,61803,Melocactus salvadorensis,2002,7,14,"Santos, S.",SS133,,Feira de Santana,Chácara Santa Cecília.,-38.966667,-12.966667,"Cabeça-de-frade É um cacto, planta de caatinga. Folhas são espinhos foliares. A amostra não apresenta inflorescência. Planta medicinal utilizada pelas colaboradoras da Pesquisa Conhecimento sobre Plantas Medicinais: recursos etnopedagógicos utilizados"
PreservedSpecimen,Brasil,Bahia,4279,UEFS,HUEFS,69698,Pereskia aculeata,2001,11,25,"van den Berg, C.",854,,Feira de Santana,"Maria Quitéria, Serra de São José",-38.966667,-12.966667,Flores brancas.
PreservedSpecimen,Brasil,Bahia,4280,UEFS,HUEFS,69710,Rhipsalis floccosa,2001,11,25,"van den Berg, C.",866,,Feira de Santana,"Maria Quitéria, Serra de São José",-38.966667,-12.966667,Epífita.
PreservedSpecimen,Brasil,Bahia,4281,UEFS,HUEFS,69711,Rhipsalis lindbergiana,2001,11,25,"van den Berg, C.",867,,Feira de Santana,"Maria Quitéria, Serra de São José",-38.966667,-12.966667,Epífita.
PreservedSpecimen,Brasil,Bahia,4282,UEFS,HUEFS,69705,Brasiliopuntia brasiliensis,2001,11,25,"van den Berg, C.",862,,Feira de Santana,"Maria Quitéria, Serra de São José",-38.966667,-12.966667,Arbórea.
PreservedSpecimen,Brasil,Bahia,4283,UEFS,HUEFS,69708,Pilosocereus pentaedrophorus subsp. pentaedrophorus,2001,11,25,"van den Berg, C.",864,,Feira de Santana,"Maria Quitéria, Serra de São José",-38.966667,-12.966667,Frutos azulados.
PreservedSpecimen,Brasil,Bahia,4284,UEFS,HUEFS,69713,Pseudoacanthocereus brasiliensis,2001,11,25,"van den Berg, C.",869,,Feira de Santana,"Maria Quitéria, Serra de São José",-38.966667,-12.966667,
PreservedSpecimen,Brasil,Bahia,4285,UEFS,HUEFS,69714,Hylocereus setaceus,2001,11,25,"van den Berg, C.",870,,Feira de Santana,"Maria Quitéria, Serra de São José",-38.966667,-12.966667,
PreservedSpecimen,Brasil,Bahia,4286,UEFS,HUEFS,69712,Epiphyllum phyllanthus,2001,11,25,"van den Berg, C.",868,,Feira de Santana,"Maria Quitéria, Serra de São José",-38.966667,-12.966667,Epífita.
PreservedSpecimen,Brasil,Ceará,4287,UEFS,HUEFS,169943,Pilosocereus piauhyensis,2008,8,11,"Menezes, M.O.T.",133,,Caridade,Serra de Baturité.,-38.966667,-4.966667,Facheiro
PreservedSpecimen,Brasil,Ceará,4288,UEFS,HUEFS,169944,Pilosocereus piauhyensis,2008,8,11,"Menezes, M.O.T.",134,,Caridade,Serra de Baturité.,-38.966667,-4.966667,Facheiro
PreservedSpecimen,Brasil,Bahia,4289,UEFS,HUEFS,157368,Melocactus zehntneri,2009,10,30,"Melo, E.",7016,,Rodelas,Fazenda Furnas.,-38.958333,-8.961389,"Erva crassa, com 12-15 costelas. Cefálio vináceo. Flores rosadas."
PreservedSpecimen,Brasil,Bahia,4290,UEFS,HUEFS,157359,Pilosocereus gounellei subsp. gounellei,2009,10,30,"Melo, E.",7007,,Rodelas,Fazenda Furnas.,-38.958333,-8.961389,"Erva em candelabro, 1-2 m alt. Flores rosadas."
PreservedSpecimen,Brasil,Bahia,4291,UEFS,HUEFS,261789,Epiphyllum phyllanthus,2022,1,14,"Queiroz, L.P.de",16745,,Feira de Santana,Cultivada em vaso,-38.951944,-12.958611,"Dama-da-noite Suculenta, cladódio achatado. Flores com forte odor noturno de jasmim, tépalas externas verdes e internas brancas. Foto."
PreservedSpecimen,Brasil,Bahia,4292,UEFS,HUEFS,12809,Pilosocereus pentaedrophorus subsp. pentaedrophorus,1992,12,29,"Queiroz, L.P.de",3015,,Valente,,-38.95,-11.95,
PreservedSpecimen,Brasil,Bahia,4293,UEFS,HUEFS,205707,Cereus jamacaru,2014,4,5,"Andrade, C.T.",,,Feira de Santana,"Loteamento Mirasol, Conjunto Mangabeira.",-38.933056,-12.925833,"Mandacaru. Ca. 2,5 m de altura, cladódio verde claro, 4 costelas, espinhos amarelo claro (mais ou menos 10 por areola não uniformes)."
PreservedSpecimen,Brasil,Bahia,4294,UEFS,HUEFS,244911,Cereus jamacaru,2018,10,20,"Santos, R.S.",39,,Lamarão,"Povoado de Cachoeira Grande,fazenda Pau de colher",-38.875278,-11.878333,"Árvore, 5 m. Pétala branca, estames esverdeados."
PreservedSpecimen,Brasil,Bahia,4295,UEFS,HUEFS,244933,Pilosocereus catingicola,2018,10,20,"Santos, R.S.",61,,Lamarão,"Povoado de Cachoeira Grande,fazenda Pau de colher",-38.875278,-11.878333,Arbusto. Broto internamente branco.
PreservedSpecimen,Brasil,Bahia,4296,UEFS,HUEFS,162393,Rhipsalidopsis lindbergiana,2010,5,11,"Silva, M.",40,,Feira de Santana,"Jaíba, periferia do povoado de São Roque.",-38.874722,-12.881389,"Epífita. Flores com pétalas lilás, anteras amarelas."
PreservedSpecimen,Brasil,Bahia,4297,UEFS,HUEFS,180112,Xiquexique tuberculatus,2008,6,5,"França, F.",5756,,Canudos,Perto de Canche,-38.807778,-9.800833,"Cacto colunar. Ramos curvados para cima. Fruto imaturo verde. Expedição financiada pelo projeto ""Mandacaru quando Fulora na Seca ..."". Plantas tratadas com álcool comercial puro."
PreservedSpecimen,Brasil,Bahia,4298,UEFS,HUEFS,101332,Tacinga inamoena,2005,11,15,"Cardoso, D.",890,,Tucano,Estrada para a Serra da Pedra Grande.,-38.773611,-11.773333,Planta semi-prostrada. Cladódio suculento e verde. Flores com tépalas e estames alaranjados e anteras amarelas. Botão floral vermelho. Foto.
PreservedSpecimen,Brasil,Bahia,4299,UEFS,HUEFS,131288,Melocactus zehntneri,2007,11,23,"Cardoso, D.",2224,,Tucano,Povoado Pedra Grande. Na estrada para a Serra do Pai Miguel.,-38.773611,-11.773333,"Terrestre, cladódio com 12 costelas. Espinhos acinzentados.Céfalio com pêlos avermelhados. Flores com pétalas róseas. Foto."
PreservedSpecimen,Brasil,Bahia,4300,UEFS,HUEFS,131291,Melocactus zehntneri,2007,12,20,"Cardoso, D.",2227,,Tucano,Povoado Pedra Grande. Na estrada para a Serra do Pai Miguel.,-38.773611,-11.773333,"Terrestre, cladódio com 14 costelas. Botões florais róseos. Foto."
PreservedSpecimen,Brasil,Bahia,4301,UEFS,HUEFS,105426,Pilosocereus tuberculatus,2006,1,29,"Cardoso, D.",981,,Tucano,Povoado da Pedra Grande. Serra do Pai Miguel.,-38.77,-11.774444,"Arbusto ramificado com ca. 1,2 m alt. Cladódio verde. Flores com tépalas externas verde e internas brancas. Estames com anteras cremes e filetes brancos. Frutos verdes. Foto."
PreservedSpecimen,Brasil,Pernambuco,4302,UEFS,HUEFS,79582,Pilosocereus,2014,8,28,"Costa-Lima, J.L.",1681,,Carnaubeira da Penha,"Serra do Arapuá, nas imediações do Sítio Boa Vista, afloramento rochoso e mata estacional a ca. de 1 Km a SW do Sítio Boa Vista. Área degradada pela agricultura com dominância de catolés (Syagrus sp., Arecaceae - coletado: Costa-Lima, J.L. et al. 1692].",-38.755278,-8.760833,"Arbustivo, ca. 3,5 m alt.; sobre afloramento rochoso. Cladódios levemente glauco; 13-costados. Frutos imaturos verde-azulados. Material tratado sem o uso de químicos e sal."
PreservedSpecimen,Brasil,Pernambuco,4303,UEFS,HUEFS,79532,Arrojadoa rhodantha,2014,8,28,"Costa-Lima, J.L.",1653,,Carnaubeira da Penha,"Serra do Arapuá, nas imediações do Sítio Boa Vista, afloramento rochoso e mata estacional a ca. de 1 Km a SW do Sítio Boa Vista. Área degradada pela agricultura com dominância de catolés (Syagrus sp., Arecaceae - coletado: Costa-Lima, J.L. et al. 1692].",-38.755278,-8.760833,"Cladódio ereto, 11-costado; espinhos amarelados. Flores com perianto rosado; estames amarelos. Material tratado sem o uso de químicos e sal."
PreservedSpecimen,Brasil,Bahia,4304,UEFS,HUEFS,65163,Rhipsalis crispata,1998,,,"Machado, M.A.",3,,Amélia Rodrigues,Margem da BR 324.,-38.75,-12.75,"Epífita em uma mangueira, com ca. de 0,5m em comprimento, pendente, 2 a 3 costelas. Estéril."
PreservedSpecimen,Brasil,Bahia,4305,UEFS,HUEFS,103793,Pilosocereus tuberculatus,2006,1,7,"Cardoso, D.",967,,Tucano,Povoado do Quererá. Ao lado da torre de telecomunicações.,-38.748889,-11.739444,"Arbusto com ca. 1,2 m alt., pouco ramificado. Cladódio verde. Flor passada com tépalas atropurpúreas."
PreservedSpecimen,Brasil,Bahia,4306,UEFS,HUEFS,103802,Pilosocereus catingicola subsp. catingicola,2006,1,7,"Cardoso, D.",976,,Tucano,Povoado do Quererá. Ao lado da torre de telecomunicações.,-38.748889,-11.739444,"Árvore pouco ramificada, com até 6 m alt. Cladódio verde. Flores com tépalas carnosas e suculentas, sendo as mais externas verde-claras, e as mais internas brancas. Estames e gineceu brancos. Foto."
PreservedSpecimen,Brasil,Bahia,4307,UEFS,HUEFS,107717,Tacinga inamoena,2005,11,29,"Castro, R.M.",1265,,Paulo Afonso,Estação ecológica do Raso da Cataria,-38.7325,-9.724444,Arbusto com caule suculeto. Botões florais com tépalas róseas.
PreservedSpecimen,Brasil,Bahia,4308,UEFS,HUEFS,257262,Pilosocereus pachycladus,2020,2,27,"Rocha, R.R.",68,,Tucano,"Fazenda Canabrava, ca. 1km da sede do Povoado Canabrava, plot #2, Projeto Nordeste.",-38.695556,-11.699167,Árvore ca. 7 m alt. DNA. Indivíduo #21
PreservedSpecimen,Brasil,Bahia,4309,UEFS,HUEFS,257264,Pilosocereus gounellei,2020,2,27,"Rocha, R.R.",70,,Tucano,"Fazenda Canabrava, ca. 1km da sede do Povoado Canabrava, plot #2, Projeto Nordeste.",-38.695556,-11.699167,Árvore ca. 2 m alt. DNA. Indivíduo #254
PreservedSpecimen,Brasil,Bahia,4310,UEFS,HUEFS,192362,Tacinga werneri,2012,10,27,"Lima, V.V.F.",63,,Paulo Afonso,"ESEC Raso da Catarina, Estrada sentido a Pororoca.",-38.681389,-9.680556,
PreservedSpecimen,Brasil,Bahia,4311,UEFS,HUEFS,99113,Tacinga inamoena,2005,8,11,"Carvalho-Sobrinho, J.G.de",570,,Paulo Afonso,"Raso da Catarina, Baixa do Chico.",-38.636389,-9.648333,"Arbusto ca. 1,5 m alt. Frutos laranjas."
PreservedSpecimen,Brasil,Bahia,4312,UEFS,HUEFS,192358,Pilosocereus gounellei subsp. gounellei,2012,10,30,"Lima, V.V.F.",66,,Jeremoabo,"ESEC Raso da Catarina, BR 235 sentido á fazenda do Sr. Otávio.",-38.6175,-9.629167,
PreservedSpecimen,Brasil,Bahia,4313,UEFS,HUEFS,98991,Tacinga palmadora,2005,8,10,"Miranda, E.B.",838,,Paulo Afonso,"Raso da Catarina, Cachimbo.",-38.537222,-9.536667,Arbusto ca. 1 m alt. Flores com corola vermelha.
PreservedSpecimen,Brasil,Bahia,4314,UEFS,HUEFS,213260,Pilosocereus gounellei,2013,1,11,"Silva, T.T.S.",9,,Queimadas,Estrada de terra entre o Pereira-Santaluz e Pedras Altas.,-38.492778,-12.487778,"Arbusto em forma de candelabro, ca. 60 cm alt. Frutos passados lilás, com polpa magenta."
PreservedSpecimen,Brasil,Bahia,4315,UEFS,HUEFS,86391,Tacinga palmadora,2004,8,16,"Moreira, T.",7,,Glória,Baixa do Fontana,-38.483333,-9.483333,"Arbusto ca. 2,20 m alt. Flores alaranjadas, hexâmeras."
PreservedSpecimen,Brasil,Bahia,4316,UEFS,HUEFS,6451,Tacinga inamoena,1982,12,17,"Bichara, C.C.",,,Santa Brígida,,-38.483333,-9.483333,
PreservedSpecimen,Brasil,Bahia,4317,UEFS,HUEFS,157087,Tacinga,2009,10,18,"Melo, E.",6735,,Jeremoabo,Muro.,-38.433056,-10.420833,Cactos com cladódios achatados e alongados. Frutos verdes.
PreservedSpecimen,Brasil,Bahia,4318,UEFS,HUEFS,171192,Cereus albicaulis,2010,1,24,"Gomes, T.B.",60,,Jeremoabo,"Povoado Casinhas, Covão.",-38.3975,-10.389444,Facheiro Erva ca. 3 m alt. Botão flora de alvo a verde.
PreservedSpecimen,Brasil,Bahia,4319,UEFS,HUEFS,105526,Pilosocereus catingicola subsp. salvadorensis,2006,2,4,"Cardoso, D.",1082,,Camaçari,Arembepe. Condomínio Laguna.,-38.35,-12.35,"Árvore com ca. 4,0 m alt. Cladódio verde e bastante suculento. Flor passada com tépalas verdes passando a atropurpúreas e estames brancos. Fruto imaturo verde."
PreservedSpecimen,Brasil,Bahia,4320,UEFS,HUEFS,105545,Cereus pernambucensis,2006,2,4,"Cardoso, D.",1101,,Camaçari,Arembepe. Condomínio Laguna.,-38.35,-12.35,Arbusto ca. 50 cm alt. Cladódio verde suculento. Frutos verdes.
PreservedSpecimen,Brasil,Bahia,4321,UEFS,HUEFS,105525,Melocactus violaceus subsp. margaritaceus,2006,2,3,"Cardoso, D.",1081,,Camaçari,Arembepe. Condomínio Laguna.,-38.35,-12.35,"Cladódio verde, com 10 costelas. Cefálio branco com filamentos vináceos. Flores com tépalas rosas. Foto. Unicata."
PreservedSpecimen,Brasil,Bahia,4322,UEFS,HUEFS,184,Cereus pernambucensis,1980,3,2,"Noblick, L.R.",1695,,Salvador,,-38.35,-12.35,
PreservedSpecimen,Brasil,Rio Grande do Norte,4323,UEFS,HUEFS,79519,Pilosocereus gounellei,2014,6,26,"Costa-Lima, J.L.",1391,,José da Penha,"Sítio Jerimum, ca. de 5 Km a direita da rodovia BR-405 após Major Felipe, sentido Major Felipe-José da Penha",-38.255,-6.254167,"xique-xique Cladódios decumbentes, ca. 1,0 m alt. Frutos imaturos verdes."
PreservedSpecimen,Brasil,Bahia,4324,UEFS,HUEFS,120224,Pereskia aculeata,2007,4,6,"Melo, E.",4663,,Feira de Santana,Fazenda Chapada.,-38.083056,-12.071667,Cacto escandente. Folhas crassas concolores. Fruto maduro amarelo.
PreservedSpecimen,Brasil,Bahia,4325,UEFS,HUEFS,94071,Pereskia aculeata,2005,4,7,"Couto, A.P.L.",40,,Feira de Santana,Distrito de Ipuaçú.,-38.074444,-12.082778,Arbsuto escandente. Folhas crassas. Botões verdes (concolores). Flores com cálice verde e corola branca.
PreservedSpecimen,Brasil,Pernambuco,4326,UEFS,HUEFS,48760,Pilosocereus tuberculatus,1998,4,7,"Rocha, E.A.",627,,Floresta,Ao norte de Serra Negra.,-38.016667,-8.016667,"Arbusto ca. de 2 m.Crescendo em Melocactus zehntneri, Opuntia inamoema, Pilosocereus gounellei, opuntia palmadora e Cereus albicaulis. Flores com nectários extra-florais protegidos por formigas. Caule com 6 costelas."
PreservedSpecimen,Brasil,Pernambuco,4327,UEFS,HUEFS,230413,Pilosocereus pachycladus,2015,4,7,"Fontana, A.P.",9242,,Tacaratu,"Deserto, Folha Seca",-38.009722,-8.003333,"facheiro Colunal, ca. 7m. Flores e frutos azulados."
PreservedSpecimen,Brasil,Pernambuco,4328,UEFS,HUEFS,230414,Tacinga inamoena,2015,4,7,"Fontana, A.P.",9243,,Tacaratu,"Deserto, Folha Seca",-38.009722,-8.003333,"quipá Herbáceo, ca. 40cm. Frutos alaranjados e verdes."
PreservedSpecimen,Brasil,Pernambuco,4329,UEFS,HUEFS,230412,Pilosocereus tuberculatus,2015,4,7,"Fontana, A.P.",9240,,Tacaratu,"Deserto, Folha Seca",-38.009722,-8.003333,"Colunal, ca. 3m. Flores e frutos verdes."
PreservedSpecimen,Brasil,Bahia,4330,UEFS,HUEFS,92518,Epiphyllum phyllanthus subsp. phyllanthus,2005,2,26,"Carvalho-Sobrinho, J.G.de",373,,Entre Rios,Área de poços da Petrobrás.,-37.953611,-11.952222,"Epífita em Syagrus coronata (licuri). Folhas suculentas, verde claras, margem com detalhes brancos. Fruto maduro rosado. Unicata. Material tratado com álcool comercial."
PreservedSpecimen,Brasil,Rio de Janeiro,4331,NY,NY,120565,Cephalocereus brasiliensis,1915,7,10,J. N. Rose,20190,,,Base of Corcovado.,-43.212076,-22.951842,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492367' target='other'> <mi>dwc_moreinfo</mi></a>
PreservedSpecimen,Brasil,Pernambuco,4332,NY,NY,645057,Cereus insularis,1887,,,Collector unspecified,s.n.,,,Fernando Noronha,-32.4264719,-3.14088,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599541' target='other'> <mi>dwc_moreinfo</mi></a>
PreservedSpecimen,Brasil,,4333,NY,NY,645058,Cereus insularis,,,,Collector unspecified,48718,,,Fernando Noronha,-32.4264719,-3.14088,"Plant from Kew, 1920. Collector possibly J. N. Rose <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=599542' target='other'> <mi>dwc_moreinfo</mi></a>"
PreservedSpecimen,Brasil,Rio de Janeiro,4334,NY,NY,645047,Cereus pernambucensis,1915,7,22,J. N. Rose,20373,,,"Ilha Grande, Distrito Federal, Rio de Janeiro",-44.234582,-23.150897,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501293' target='other'> <mi>dwc_moreinfo</mi></a>
PreservedSpecimen,Brasil,Bahia,4335,NY,NY,645050,Cereus pernambucensis,1915,5,25,J. N. Rose,19619,,,,-39.039072,-15.159747,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501286' target='other'> <mi>dwc_moreinfo</mi></a>
PreservedSpecimen,Brasil,Bahia,4336,NY,NY,645053,Cereus pernambucensis,1915,5,29,J. N. Rose,19675,,,,-39.039072,-15.159747,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501288' target='other'> <mi>dwc_moreinfo</mi></a>
PreservedSpecimen,Brasil,Rio de Janeiro,4337,NY,NY,645054,Cereus pernambucensis,1964,3,5,K. Lems,s.n.,,,"Recreio dos Bandeirantes, 30 km W of Rio de Janeiro",-43.482796,-23.016442,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=501289' target='other'> <mi>dwc_moreinfo</mi></a>
PreservedSpecimen,Brasil,Minas Gerais,4338,NY,NY,996931,Arrojadoa dinae,1994,3,15,N. Roque,CFCR15047,,,"Mun de Espinosa e Montezuma, a 35km. Serra do Pau DÁrco. Frequentemente queimado e com grande conc. de Melinis.",-42.6408,-15.0819,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1139279' target='other'> <mi>dwc_moreinfo</mi></a>
PreservedSpecimen,Brasil,Bahia,4339,NY,NY,470201,Arrojadoa rhodantha,2001,4,1,J. G. Jardim,3366,,,Malhada: Rod. BR 030 Malhada/Palmas de Monte Alto. 19.2 km da sede municipal,-43.6108,-14.2864,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=525863' target='other'> <mi>dwc_moreinfo</mi></a>
PreservedSpecimen,Brasil,Bahia,4340,NY,NY,645037,Arrojadoa rhodantha,1980,4,16,R. M. Harley,21424,,,"Basin of the Upper Sao Francisco River, ca. 28 km SE of Bom Jesus da Lapa, on the Caitité road",-43.22,-13.38,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=525861' target='other'> <mi>dwc_moreinfo</mi></a>
PreservedSpecimen,Brasil,Pernambuco,4341,UNIVASF,HVASF,8253,Arrojadoa rhodantha,2009,11,18,D. Araújo,983,,Custódia,Estrada vicinal paralela ao Lote 11.,,,Arbusto. Flores róseas.
PreservedSpecimen,Brasil,Bahia,4342,UNIVASF,HVASF,13125,Arrojadoa penicillata,2011,10,18,C.O. Souza,49,,Senhor do Bonfim,"Distrito de Carrapichel. Serra do Santana. Fazenda da Banana. Cachoeira, próxima a plantação de banana",,,"Erva ca. 0,9m alt."
PreservedSpecimen,Brasil,Bahia,4343,UNIVASF,HVASF,24698,Arrojadoa penicillata,2022,8,23,J.A. Siqueira Filho,4516,,Palmeiras,"Povoado da Lavrinha, na margem do riacho. Estrada para o Guiné",,,"Erva, ca. 70 cm alt. Em período de floração. Botões florais roséos, cefálio na porção terminal do cladódio."
PreservedSpecimen,Brasil,Bahia,4344,UNIVASF,HVASF,707,Arrojadoa penicillata,2007,12,20,J.A. Siqueira Filho,1916,,Jaguarari,Fazenda Pé da Laje,,,"Erva, ca. 0,8m alt., espinescente. Flores longo-tubulosas, róseas, inodoras, ornitófilas, estames inclusos."
PreservedSpecimen,Brasil,Bahia,4345,UNIVASF,HVASF,867,Arrojadoa penicillata,2008,2,19,J.A. Siqueira Filho,1963,,Jaguarari,Lagoa da Onça,,,"Erva, ca. 0,9m alt., espinescente. Flores longo-tubulosas, róseas, inodoras, ornitófilas, estames inclusos."
PreservedSpecimen,Brasil,Bahia,4346,UNIVASF,HVASF,11954,Arrojadoa rhodantha,2011,5,5,F.F.S. Silva,376,,Sento Sé,Próximo a entrada da estrada vicinal em direção ao Povoado de Quixaba. Área proposta para o PNBO.,,,Arbusto ca. 1m alt. Flores e frutos ausentes.
PreservedSpecimen,Brasil,Pernambuco,4347,UNIVASF,HVASF,12104,Arrojadoa rhodantha,2011,7,12,V.M. Cotarelli,818,,Custódia,"Lote 10, Reservatório Bagres",,,Planta suculenta com flores vermelhas.
PreservedSpecimen,Brasil,Pernambuco,4348,UNIVASF,HVASF,14885,Arrojadoa rhodantha,2011,3,24,M.V. Meiado,549,,Custódia,"Reservatório Copiti, Lote 11",,,Cacto com hábito arbustivo e cerca de 1 metro de altura. Flores rosas. Frutos ausentes.
PreservedSpecimen,Brasil,Piauí,4349,UNIVASF,HVASF,15706,Arrojadoa rhodantha,2012,6,15,V.V.F. Lima,22,,Coronel José Dias,Estrada Serrote da Sebastiana a 2 km do PARNA Serra da Capivara,,,"Cacto com hábito arbustivo e cerca de 1 metro de altura. Flores rosas, diurnas e polinizadas por beija-flores. Frutos zoocóricos dispersos por lagartos. Sementes fotoblásticas positivas."
PreservedSpecimen,Brasil,Piauí,4350,UNIVASF,HVASF,15716,Arrojadoa rhodantha,2012,6,16,V.V.F. Lima,32,,Coronel José Dias,PARNA Serra da Capivara. Estrada para o Zabelê.,,,Cacto com hábito arbustivo com aproximadamente 1 metro de altura. Flores rosas polinizadas por beija-flores. Frutos zoocóricos dispersos por lagartos. Sementes fotoblásticas positivas.
PreservedSpecimen,Brasil,Ceará,4351,UNIVASF,HVASF,16309,Arrojadoa rhodantha,2011,5,13,M.V. Meiado,700,,Penaforte,Baixio das Bestas,,,"Cacto com porte arbustivo e cerca de 1,5 metros de altura. Flores rosas com antese diurna e polinizadas por beija-flores. Frutos zoocóricos dispersos por lagartos. Sementes pretas e fotoblásticas positivas."
PreservedSpecimen,Brasil,Pernambuco,4352,UNIVASF,HVASF,17886,Arrojadoa rhodantha,2012,11,22,F.F.S. Silva,636,,Salgueiro,Reservatório Mangueira,,,Arbusto ca. de 1m alt. Flor rosada. Material coletado para o VIVASF.
PreservedSpecimen,Brasil,Pernambuco,4353,UNIVASF,HVASF,1804,Arrojadoa rhodantha,2008,7,3,N.M.S. Ferraz,53,,Cabrobó,Reservatório Tucutu,,,"Erva. Caule espinhoso. Folhas suculentas, modificadas em espinhos. Presença de botões florais."
PreservedSpecimen,Brasil,Pernambuco,4354,UNIVASF,HVASF,18954,Arrojadoa rhodantha,2012,12,12,A.C.P. Oliveira,2080,,Santa Cruz,Sítio Santa Rita,,,"Erva suculenta com ca. de 0,80m alt.. Flor rósea."
PreservedSpecimen,Brasil,Ceará,4355,UNIVASF,HVASF,19039,Arrojadoa rhodantha,2013,1,10,M.V. Meiado,980,,Jati,"Sítio Santana, próximo ao Reservatório Jati",,,"Cacto com porte arbustivo e cerca de 1 metro de altura. Flores tubulosas rosas com antese diurna e polinizada por beija-flores. Frutos vináceos, zoocóricos e dispersos por lagartos. Sementes pretas e fotoblásicas positivas."
